posx,posy,ang
1000,1073973,1071600
1000,1073973,1071600
1000,1079661,1077300
1000,1079652,1077300
1000,1079652,1077300
1000,1079640,1077300
1000,1068228,1065900
1000,1051116,1048800
1000,1039707,1037400
1000,1039707,1037400
1000,1016895,1014600
1000,988389,986100
1000,988389,986100
1000,954183,951900
1000,908580,906300
1000,857277,855000
1000,857277,855000
1000,805977,803700
1000,748977,746700
1000,748977,746700
1000,680580,678300
1000,623583,621300
1000,623583,621300
1000,560889,558600
1000,486792,484500
1000,429798,427500
1000,429798,427500
1000,429798,427500
1000,293013,290700
1000,293013,290700
1000,293013,290700
1000,293013,290700
1000,384420,381900
1000,384420,381900
1000,407244,404700
1000,424365,421800
1000,447195,444600
1000,464325,461700
1000,464325,461700
1000,464325,461700
1000,521457,518700
1000,521457,518700
1000,532890,530100
1000,538626,535800
1000,538626,535800
1000,555759,552900
1000,561477,558600
1000,561477,558600
1000,567186,564300
1000,589992,587100
1000,607101,604200
1000,607101,604200
1000,618510,615600
1000,635613,632700
1000,658413,655500
1000,658413,655500
1000,675510,672600
1000,686910,684000
1000,721110,718200
1000,721110,718200
1000,761007,758100
1000,806601,803700
1000,852192,849300
1000,852192,849300
1000,909183,906300
1000,954774,951900
1000,1017465,1014600
1000,1068753,1065900
1000,1068753,1065900
1000,1131438,1128600
1000,1194123,1191300
1000,1251105,1248300
1000,1251105,1248300
1000,1313787,1311000
1000,1376469,1373700
1000,1433454,1430700
1000,1433454,1430700
1000,1507536,1504800
1000,1553118,1550400
1000,1575909,1573200
1000,1581597,1578900
1000,1587297,1584600
1000,1604385,1601700
1000,1615776,1613100
1000,1615776,1613100
1000,1615770,1613100
1000,1615767,1613100
1000,1615755,1613100
1000,1615755,1613100
1000,1610031,1607400
1000,1604307,1601700
1000,1598583,1596000
1000,1598583,1596000
1000,1598583,1596000
1000,1598523,1596000
1000,1581396,1578900
1000,1581363,1578900
1000,1581330,1578900
1000,1581330,1578900
1000,1575597,1573200
1000,1564158,1561800
1000,1558416,1556100
1000,1558416,1556100
1000,1564071,1561800
1000,1564071,1561800
1000,1569738,1567500
1000,1575417,1573200
1000,1598199,1596000
1000,1598199,1596000
1000,1632378,1630200
1000,1660860,1658700
1000,1660860,1658700
1000,1700748,1698600
1000,1729242,1727100
1000,1752033,1749900
1000,1752033,1749900
1000,1791924,1789800
1000,1848918,1846800
1000,1848918,1846800
1000,1900215,1898100
1000,1951512,1949400
1000,1951512,1949400
1000,2014212,2012100
1000,2065512,2063400
1000,2133909,2131800
1000,2133909,2131800
1000,2190909,2188800
1000,2253612,2251500
1000,2253612,2251500
1000,2322015,2319900
1000,2390421,2388300
1000,2453124,2451000
1000,2453124,2451000
1000,2538624,2536500
1000,2601324,2599200
1000,2601324,2599200
1000,2675427,2673300
1000,2675427,2673300
1000,2675427,2673300
1000,2886333,2884200
1000,2960436,2958300
1000,2960436,2958300
1000,3028839,3026700
1000,3102945,3100800
1000,3102945,3100800
1000,3171351,3169200
1000,3251157,3249000
1000,3330960,3328800
1000,3399360,3397200
1000,3399360,3397200
1000,3479169,3477000
1000,3547572,3545400
1000,3547572,3545400
1000,3615975,3613800
1000,3695781,3693600
1000,3764184,3762000
1000,3832593,3830400
1000,3832593,3830400
1000,3906699,3904500
1000,3975111,3972900
1000,3975111,3972900
1000,4060620,4058400
1000,4134723,4132500
1000,4134723,4132500
1000,4134723,4132500
1000,4368453,4366200
1000,4442562,4440300
1000,4442562,4440300
1000,4522374,4520100
1000,4579383,4577100
1000,4619292,4617000
1000,4647798,4645500
1000,4647798,4645500
1000,4676310,4674000
1000,4704822,4702500
1000,4704822,4702500
1000,4710528,4708200
1000,4716228,4713900
1000,4721928,4719600
1000,4733334,4731000
1000,4733334,4731000
1000,4733337,4731000
1000,4733334,4731000
1000,4733334,4731000
1000,4733334,4731000
1000,4727631,4725300
1000,4727631,4725300
1000,4727631,4725300
1000,4727631,4725300
1000,4727631,4725300
1000,4727631,4725300
1000,4727631,4725300
1000,4727631,4725300
1000,4727631,4725300
1000,4727628,4725300
1000,4727628,4725300
1000,4739037,4736700
1000,4756143,4753800
1000,4773258,4770900
1000,4773258,4770900
1000,4784685,4782300
1000,4784685,4782300
1000,4796106,4793700
1000,4796124,4793700
1000,4796124,4793700
1000,4790445,4788000
1000,4790445,4788000
1000,4790445,4788000
1000,4642338,4639800
1000,4642338,4639800
1000,4551156,4548600
1000,4499859,4497300
1000,4499859,4497300
1000,4385871,4383300
1000,4385871,4383300
1000,4385871,4383300
1000,4271889,4269300
1000,4271889,4269300
1000,4203495,4200900
1000,4146501,4143900
1000,4089510,4086900
1000,4089510,4086900
1000,4026819,4024200
1000,4026819,4024200
1000,3895734,3893100
1000,3895734,3893100
1000,3827340,3824700
1000,3753243,3750600
1000,3753243,3750600
1000,3690543,3687900
1000,3690543,3687900
1000,3548055,3545400
1000,3473961,3471300
1000,3473961,3471300
1000,3411264,3408600
1000,3342870,3340200
1000,3274476,3271800
1000,3274476,3271800
1000,3206082,3203400
1000,3131985,3129300
1000,3057891,3055200
1000,3057891,3055200
1000,2989488,2986800
1000,2915388,2912700
1000,2841288,2838600
1000,2841288,2838600
1000,2767191,2764500
1000,2693091,2690400
1000,2618994,2616300
1000,2618994,2616300
1000,2550597,2547900
1000,2482197,2479500
1000,2482197,2479500
1000,2408100,2405400
1000,2334006,2331300
1000,2254209,2251500
1000,2202903,2200200
1000,2202903,2200200
1000,2168706,2166000
1000,2151612,2148900
1000,2128818,2126100
1000,2128818,2126100
1000,2117424,2114700
1000,2106030,2103300
1000,2100333,2097600
1000,2100336,2097600
1000,2100336,2097600
1000,2094639,2091900
1000,2094639,2091900
1000,2094639,2091900
1000,2100336,2097600
1000,2100336,2097600
1000,2100336,2097600
1000,2106033,2103300
1000,2106030,2103300
1000,2106030,2103300
1000,2111724,2109000
1000,2111721,2109000
1000,2106027,2103300
1000,2100330,2097600
1000,2100330,2097600
1000,2094639,2091900
1000,2094645,2091900
1000,2094645,2091900
1000,2094654,2091900
1000,2100363,2097600
1000,2100372,2097600
1000,2100372,2097600
1000,2106081,2103300
1000,2117493,2114700
1000,2128902,2126100
1000,2146011,2143200
1000,2146011,2143200
1000,2163117,2160300
1000,2185920,2183100
1000,2214417,2211600
1000,2214417,2211600
1000,2242911,2240100
1000,2282805,2280000
1000,2282805,2280000
1000,2322696,2319900
1000,2373987,2371200
1000,2425275,2422500
1000,2425275,2422500
