posx,posy,ang
893.000000,356.000000,-152.256882
895.000000,359.000000,-161.848190
897.000000,361.000000,-170.002167
897.000000,361.000000,-173.911972
899.000000,364.000000,-176.642593
900.000000,368.000000,-176.709900
900.000000,371.000000,176.034531
900.000000,375.000000,175.209076
900.000000,375.000000,174.641190
899.000000,379.000000,173.624786
898.000000,383.000000,169.846802
897.000000,387.000000,157.264343
897.000000,387.000000,144.814835
894.000000,390.000000,134.302109
890.000000,394.000000,122.205833
886.000000,396.000000,107.974319
882.000000,397.000000,92.596619
880.000000,397.000000,73.784302
879.000000,398.000000,62.923622
876.000000,397.000000,54.126091
873.000000,397.000000,44.355476
869.000000,395.000000,37.683582
865.000000,393.000000,27.663675
865.000000,393.000000,19.882090
861.000000,388.000000,14.983740
857.000000,382.000000,12.139160
852.000000,376.000000,11.678823
852.000000,376.000000,12.798746
847.000000,367.000000,15.206329
842.000000,358.000000,19.864708
835.000000,350.000000,27.647621
835.000000,350.000000,33.996944
826.000000,343.000000,41.455238
819.000000,338.000000,50.621231
812.000000,336.000000,62.383484
812.000000,336.000000,70.741707
805.000000,335.000000,79.058174
798.000000,335.000000,89.307533
790.000000,336.000000,101.413628
790.000000,336.000000,109.541519
783.000000,339.000000,117.807556
777.000000,342.000000,127.714409
771.000000,347.000000,140.286880
771.000000,347.000000,149.157104
767.000000,352.000000,145.897079
764.000000,358.000000,136.102463
762.000000,364.000000,128.268661
762.000000,364.000000,124.849937
762.000000,364.000000,125.429916
762.000000,364.000000,128.095215
778.000000,412.000000,-129.606918
784.000000,416.000000,-124.382797
791.000000,418.000000,-111.152443
791.000000,418.000000,-98.790428
798.000000,418.000000,-86.249382
805.000000,417.000000,-72.994438
805.000000,417.000000,-64.863045
812.000000,416.000000,-57.261684
819.000000,413.000000,-47.712818
825.000000,409.000000,-35.588093
830.000000,405.000000,-19.926601
830.000000,405.000000,-8.751124
836.000000,392.000000,1.411239
836.000000,392.000000,6.737100
838.000000,385.000000,-7.021960
838.000000,378.000000,-3.417585
838.000000,370.000000,0.944513
838.000000,370.000000,3.924809
835.000000,362.000000,5.691088
833.000000,355.000000,8.937801
828.000000,350.000000,15.032643
828.000000,350.000000,20.238428
823.000000,344.000000,27.765926
816.000000,340.000000,38.513931
810.000000,337.000000,52.495602
810.000000,337.000000,62.516808
803.000000,334.000000,72.731071
796.000000,334.000000,84.639748
788.000000,335.000000,99.662361
788.000000,335.000000,110.219826
781.000000,338.000000,119.616684
776.000000,340.000000,129.007889
776.000000,340.000000,134.471298
773.000000,342.000000,126.171593
773.000000,342.000000,113.328629
771.000000,341.000000,100.700600
770.000000,341.000000,90.131699
770.000000,341.000000,85.178085
769.000000,342.000000,83.055901
768.000000,342.000000,77.200401
768.000000,342.000000,71.618660
767.000000,342.000000,58.499454
766.000000,342.000000,40.624550
763.000000,341.000000,23.272156
763.000000,341.000000,13.475328
761.000000,340.000000,13.842232
759.000000,337.000000,16.629086
756.000000,335.000000,17.152668
756.000000,335.000000,16.139978
754.000000,333.000000,12.148861
752.000000,329.000000,6.420260
751.000000,326.000000,1.238403
751.000000,326.000000,-1.459739
751.000000,323.000000,-2.420341
751.000000,319.000000,-1.968078
751.000000,319.000000,-0.882370
752.000000,317.000000,-1.372038
753.000000,315.000000,-5.036223
754.000000,312.000000,-10.497168
755.000000,309.000000,-15.557727
757.000000,307.000000,-14.927328
760.000000,306.000000,-12.919173
760.000000,306.000000,-10.948203
762.000000,304.000000,-11.076201
764.000000,303.000000,-13.626211
767.000000,302.000000,-16.938362
767.000000,302.000000,-19.310043
771.000000,300.000000,-29.336765
775.000000,299.000000,-40.047371
775.000000,299.000000,-46.680206
780.000000,297.000000,-50.256989
782.000000,295.000000,-51.395893
782.000000,295.000000,-50.639748
781.000000,295.000000,-49.514351
779.000000,296.000000,-48.644306
779.000000,296.000000,-48.286488
776.000000,298.000000,-45.869022
776.000000,298.000000,-43.262856
775.000000,298.000000,-41.218048
773.000000,299.000000,-30.743027
773.000000,299.000000,-19.738119
771.000000,300.000000,-23.470879
771.000000,299.000000,-23.357523
771.000000,299.000000,-21.052677
774.000000,299.000000,-18.435320
776.000000,297.000000,-28.012869
776.000000,297.000000,-40.686813
780.000000,296.000000,-48.613201
785.000000,294.000000,-54.642536
790.000000,292.000000,-59.137432
795.000000,290.000000,-62.532299
795.000000,290.000000,-63.868149
802.000000,288.000000,-65.536644
809.000000,286.000000,-68.790970
817.000000,285.000000,-73.697937
817.000000,285.000000,-77.516335
826.000000,283.000000,-81.612740
834.000000,283.000000,-85.830696
843.000000,286.000000,-90.446205
843.000000,286.000000,-93.364365
851.000000,288.000000,-95.328674
860.000000,289.000000,-97.170555
860.000000,289.000000,-98.171455
869.000000,291.000000,-100.354004
878.000000,294.000000,-103.566002
886.000000,297.000000,-108.542336
886.000000,297.000000,-112.466141
895.000000,300.000000,-115.809105
904.000000,303.000000,-119.924294
912.000000,307.000000,-124.440880
912.000000,307.000000,-127.303673
921.000000,312.000000,-130.514801
930.000000,317.000000,-134.258347
937.000000,323.000000,-138.418991
937.000000,323.000000,-141.083740
945.000000,330.000000,-143.853592
952.000000,337.000000,-146.780807
957.000000,344.000000,-150.247925
957.000000,344.000000,-152.580444
963.000000,351.000000,-154.531448
968.000000,359.000000,-156.280838
973.000000,369.000000,-157.181808
973.000000,369.000000,-157.212418
978.000000,378.000000,-157.977234
983.000000,386.000000,-161.357193
988.000000,395.000000,-165.264893
988.000000,395.000000,-167.846786
992.000000,405.000000,-169.831650
996.000000,415.000000,-170.639526
996.000000,415.000000,-170.424652
999.000000,427.000000,-170.540009
1000.000000,437.000000,-171.217270
1000.000000,447.000000,-171.520721
1002.000000,457.000000,-171.479752
1002.000000,457.000000,-171.255432
1002.000000,465.000000,-171.018097
1003.000000,475.000000,-170.454498
1003.000000,475.000000,-169.936493
1004.000000,487.000000,-171.750946
1006.000000,498.000000,-174.164902
1008.000000,511.000000,-173.829620
1009.000000,523.000000,-172.869873
1009.000000,523.000000,-171.947678
1010.000000,535.000000,-170.596939
1011.000000,548.000000,-169.561218
1012.000000,560.000000,-169.141663
1012.000000,560.000000,-169.256134
1013.000000,573.000000,-169.633621
1013.000000,585.000000,-170.424362
1014.000000,597.000000,-170.707321
1014.000000,597.000000,-170.576447
1014.000000,609.000000,-170.259369
1015.000000,622.000000,-169.548523
1017.000000,633.000000,-170.159180
1018.000000,647.000000,-171.701797
1018.000000,647.000000,-173.142273
1019.000000,660.000000,-172.667664
1020.000000,672.000000,-171.276596
1020.000000,672.000000,-169.933365
1022.000000,686.000000,-169.179306
1023.000000,698.000000,-171.590668
1023.000000,711.000000,-172.329620
1024.000000,724.000000,-171.786240
1024.000000,724.000000,-170.723480
1024.000000,736.000000,-169.802505
1025.000000,749.000000,-168.931030
1025.000000,749.000000,-168.452560
1027.000000,762.000000,-169.238586
1029.000000,774.000000,-171.268005
1030.000000,782.000000,-174.426804
1030.000000,789.000000,-173.579865
1032.000000,799.000000,-170.755081
1032.000000,799.000000,-167.959427
1033.000000,811.000000,-166.766891
1033.000000,811.000000,-167.005905
1034.000000,817.000000,-170.485703
1035.000000,824.000000,-172.308350
1035.000000,827.000000,-172.404694
1035.000000,827.000000,-171.455872
1036.000000,830.000000,-172.802505
1036.000000,832.000000,-172.833145
1036.000000,833.000000,-171.667038
1036.000000,833.000000,-170.291595
1036.000000,833.000000,-170.204865
1036.000000,833.000000,-170.068771
1036.000000,832.000000,-170.378693
1036.000000,832.000000,-170.818741
1036.000000,832.000000,-173.240097
1036.000000,832.000000,-174.549255
1036.000000,832.000000,-174.246017
1036.000000,832.000000,-173.130905
1036.000000,832.000000,-171.173416
1036.000000,832.000000,-169.961472
1036.000000,832.000000,-169.272095
1036.000000,832.000000,-169.592865
1036.000000,832.000000,-170.367630
1036.000000,832.000000,-170.664993
1036.000000,830.000000,-171.813873
1036.000000,830.000000,-172.978317
1036.000000,828.000000,-174.083099
1036.000000,825.000000,-175.527267
1037.000000,827.000000,176.147583
1037.000000,828.000000,174.775436
1037.000000,828.000000,172.816879
1036.000000,830.000000,172.589081
1036.000000,832.000000,170.120850
1035.000000,835.000000,165.708344
1033.000000,837.000000,157.829071
1033.000000,837.000000,151.224457
1031.000000,839.000000,145.614487
1029.000000,842.000000,139.166840
1029.000000,842.000000,134.926010
1026.000000,844.000000,127.473602
1023.000000,846.000000,114.997650
1019.000000,848.000000,99.378448
1019.000000,848.000000,88.456657
1015.000000,848.000000,77.729240
1012.000000,848.000000,64.911606
1009.000000,847.000000,52.890484
1009.000000,847.000000,46.356537
1005.000000,846.000000,41.568291
1003.000000,844.000000,33.528835
1001.000000,842.000000,23.195417
999.000000,839.000000,11.665998
999.000000,839.000000,4.258411
998.000000,837.000000,-0.161601
997.000000,833.000000,-2.249108
997.000000,833.000000,-2.106492
996.000000,827.000000,-1.143191
997.000000,820.000000,0.104715
999.000000,813.000000,-0.543550
1002.000000,804.000000,-0.693767
1002.000000,804.000000,-0.491291
1006.000000,794.000000,-1.003903
1010.000000,786.000000,-0.882778
1014.000000,776.000000,-0.443365
1019.000000,765.000000,-0.420191
1019.000000,765.000000,-0.648998
1024.000000,753.000000,0.510979
1026.000000,741.000000,0.634994
1027.000000,733.000000,1.695498
1026.000000,727.000000,5.365312
1026.000000,727.000000,9.020447
1023.000000,720.000000,14.482717
1020.000000,714.000000,21.221649
1015.000000,708.000000,30.484398
1010.000000,704.000000,41.942268
1010.000000,704.000000,49.889797
1003.000000,700.000000,59.158978
995.000000,698.000000,72.428146
995.000000,698.000000,82.480675
988.000000,697.000000,92.728271
980.000000,698.000000,105.911194
972.000000,700.000000,103.592819
965.000000,703.000000,96.980850
965.000000,703.000000,90.632622
960.000000,706.000000,113.417908
956.000000,710.000000,146.147659
956.000000,710.000000,170.988708
949.000000,716.000000,180.856842
944.000000,723.000000,180.392624
938.000000,730.000000,174.107864
933.000000,738.000000,167.897018
933.000000,738.000000,164.324661
927.000000,747.000000,163.363159
922.000000,756.000000,165.159042
922.000000,756.000000,167.809540
917.000000,765.000000,167.760452
909.000000,777.000000,164.906738
903.000000,788.000000,160.777191
897.000000,796.000000,160.138016
897.000000,796.000000,161.797729
896.000000,800.000000,164.937836
895.000000,802.000000,167.627487
892.000000,803.000000,169.348816
889.000000,807.000000,169.787170
889.000000,807.000000,169.295486
887.000000,811.000000,168.050018
885.000000,814.000000,167.304108
885.000000,814.000000,167.160721
885.000000,814.000000,167.427979
884.000000,814.000000,167.822586
884.000000,815.000000,168.126434
884.000000,815.000000,168.250473
884.000000,814.000000,168.218002
885.000000,814.000000,168.108002
885.000000,814.000000,167.998840
885.000000,814.000000,167.935776
885.000000,814.000000,168.343796
885.000000,814.000000,168.437637
885.000000,814.000000,168.309387
885.000000,814.000000,168.523331
885.000000,814.000000,168.429169
885.000000,814.000000,168.612900
885.000000,814.000000,168.881622
885.000000,814.000000,169.087509
885.000000,814.000000,168.752899
885.000000,814.000000,168.661377
885.000000,814.000000,168.749619
885.000000,814.000000,168.487717
885.000000,814.000000,168.131454
885.000000,814.000000,167.869141
885.000000,814.000000,168.189011
885.000000,814.000000,168.714127
885.000000,814.000000,168.721375
885.000000,814.000000,168.424133
885.000000,814.000000,168.073868
885.000000,814.000000,168.257004
885.000000,814.000000,168.674088
885.000000,814.000000,169.053085
885.000000,814.000000,168.833618
885.000000,814.000000,168.775406
885.000000,814.000000,168.835373
885.000000,814.000000,168.521179
885.000000,814.000000,168.120499
885.000000,814.000000,167.836899
885.000000,814.000000,168.157867
885.000000,814.000000,168.696625
885.000000,814.000000,169.137024
885.000000,814.000000,169.336121
885.000000,814.000000,168.893661
885.000000,814.000000,168.262650
885.000000,814.000000,167.785583
885.000000,814.000000,168.015366
885.000000,814.000000,168.142700
885.000000,814.000000,168.575089
885.000000,814.000000,169.004349
885.000000,814.000000,169.252411
885.000000,814.000000,168.873444
885.000000,814.000000,168.705719
885.000000,814.000000,168.313187
885.000000,814.000000,168.371689
885.000000,814.000000,168.668320
885.000000,814.000000,168.979599
885.000000,814.000000,168.751419
885.000000,814.000000,168.304596
885.000000,814.000000,168.335098
885.000000,814.000000,168.630707
885.000000,814.000000,168.957108
885.000000,814.000000,169.165039
885.000000,814.000000,169.217102
885.000000,814.000000,168.738800
