posx,posy,ang
1125.000000,412.000000,-90.360146
1138.000000,413.000000,-88.159363
1151.000000,415.000000,-88.065346
1164.000000,417.000000,-88.819092
1164.000000,417.000000,-89.751343
1178.000000,419.000000,-87.472694
1191.000000,421.000000,-89.291862
1207.000000,424.000000,-96.497215
1207.000000,424.000000,-103.826859
1214.000000,425.000000,-112.344780
1219.000000,428.000000,-121.337967
1219.000000,428.000000,-126.849640
1224.000000,432.000000,-132.628220
1228.000000,434.000000,-140.326248
1230.000000,437.000000,-150.939377
1230.000000,437.000000,-158.814270
1232.000000,440.000000,-164.729599
1232.000000,442.000000,-169.121750
1233.000000,444.000000,-173.717041
1233.000000,444.000000,-176.510239
1233.000000,446.000000,-178.758743
1233.000000,447.000000,-180.168442
1232.000000,449.000000,179.664978
1232.000000,449.000000,178.258240
1230.000000,456.000000,175.659882
1228.000000,463.000000,175.125275
1224.000000,471.000000,173.508041
1224.000000,471.000000,171.936447
1221.000000,479.000000,171.883942
1217.000000,487.000000,171.901886
1217.000000,487.000000,171.953323
1214.000000,496.000000,171.166992
1210.000000,506.000000,169.803696
1205.000000,515.000000,168.674255
1205.000000,515.000000,168.152924
1200.000000,527.000000,168.203430
1194.000000,537.000000,169.401505
1188.000000,547.000000,169.931122
1188.000000,547.000000,169.850311
1182.000000,558.000000,170.701614
1177.000000,568.000000,170.903961
1177.000000,568.000000,170.643997
1171.000000,579.000000,170.223541
1166.000000,590.000000,170.303268
1166.000000,590.000000,170.640839
1161.000000,600.000000,171.405319
1155.000000,612.000000,172.098846
1151.000000,623.000000,173.297028
1151.000000,623.000000,174.288269
1146.000000,635.000000,173.909027
1141.000000,648.000000,173.726288
1135.000000,660.000000,173.316406
1135.000000,660.000000,172.945587
1135.000000,660.000000,172.752472
1124.000000,683.000000,171.907715
1124.000000,683.000000,171.036652
1119.000000,694.000000,171.350067
1114.000000,706.000000,171.804108
1109.000000,718.000000,172.568161
1104.000000,729.000000,173.193390
1104.000000,729.000000,173.476517
1099.000000,742.000000,173.442200
1096.000000,753.000000,173.237427
1096.000000,753.000000,173.019012
1092.000000,766.000000,172.466034
1088.000000,779.000000,171.113602
1081.000000,789.000000,166.935745
1076.000000,795.000000,162.859055
1076.000000,795.000000,160.544876
1076.000000,798.000000,155.209061
1073.000000,799.000000,146.583084
1073.000000,799.000000,139.646591
1069.000000,799.000000,130.741791
1066.000000,800.000000,119.397766
1062.000000,801.000000,104.688156
1060.000000,800.000000,69.928749
1059.000000,800.000000,61.425701
1056.000000,798.000000,65.491699
1054.000000,798.000000,64.727844
1054.000000,798.000000,61.471691
1050.000000,797.000000,57.707577
1042.000000,793.000000,53.549198
1036.000000,789.000000,47.555935
1036.000000,789.000000,42.999104
1029.000000,783.000000,41.182682
1022.000000,777.000000,40.466877
1022.000000,777.000000,40.690880
1015.000000,771.000000,41.368343
1007.000000,764.000000,42.444553
1000.000000,757.000000,46.646271
1000.000000,757.000000,50.911510
992.000000,750.000000,51.341869
984.000000,743.000000,50.613743
984.000000,743.000000,49.515522
975.000000,735.000000,49.496590
966.000000,729.000000,46.770702
966.000000,729.000000,43.608196
966.000000,729.000000,41.513115
946.000000,713.000000,43.422249
937.000000,705.000000,45.192902
927.000000,698.000000,46.143002
917.000000,690.000000,49.143650
907.000000,683.000000,52.501888
907.000000,683.000000,54.664906
899.000000,675.000000,53.138817
889.000000,668.000000,50.938782
889.000000,668.000000,49.265812
869.000000,653.000000,50.688229
869.000000,653.000000,53.318077
859.000000,646.000000,56.387581
848.000000,640.000000,55.087162
848.000000,640.000000,51.786407
837.000000,633.000000,48.700596
827.000000,625.000000,48.700996
816.000000,618.000000,48.408291
816.000000,618.000000,48.067284
806.000000,611.000000,47.422771
795.000000,604.000000,47.288815
786.000000,597.000000,48.343815
786.000000,597.000000,49.650047
775.000000,590.000000,50.138767
765.000000,583.000000,50.365265
755.000000,576.000000,50.344471
745.000000,570.000000,48.934742
734.000000,564.000000,48.559288
734.000000,564.000000,48.942791
724.000000,556.000000,46.264706
717.000000,546.000000,39.162567
713.000000,540.000000,29.945723
713.000000,540.000000,23.349522
710.000000,539.000000,17.692188
709.000000,536.000000,11.602398
709.000000,536.000000,7.805739
710.000000,532.000000,4.841067
711.000000,528.000000,1.928048
711.000000,528.000000,0.262422
710.000000,522.000000,-0.018963
710.000000,522.000000,-0.705101
712.000000,514.000000,-2.899307
712.000000,514.000000,-5.054435
712.000000,514.000000,-6.286207
808.000000,372.000000,-8.973083
815.000000,361.000000,-6.787370
821.000000,350.000000,-2.678666
821.000000,350.000000,0.832438
827.000000,339.000000,2.528416
834.000000,327.000000,0.369604
842.000000,315.000000,-4.802532
842.000000,315.000000,-9.567363
849.000000,305.000000,-16.700718
853.000000,299.000000,-16.799269
856.000000,296.000000,-24.462555
856.000000,296.000000,-33.326927
861.000000,295.000000,-42.947136
866.000000,294.000000,-54.001823
871.000000,293.000000,-66.286568
871.000000,293.000000,-74.153656
873.000000,292.000000,-81.176292
876.000000,294.000000,-89.787361
876.000000,294.000000,-95.724586
878.000000,295.000000,-100.967354
882.000000,296.000000,-104.450752
890.000000,298.000000,-106.290100
898.000000,301.000000,-106.821686
906.000000,304.000000,-107.205643
906.000000,304.000000,-107.343208
915.000000,307.000000,-107.279861
923.000000,310.000000,-107.961823
933.000000,313.000000,-109.210533
933.000000,313.000000,-110.267326
943.000000,317.000000,-110.770782
954.000000,320.000000,-111.577530
964.000000,324.000000,-112.223694
964.000000,324.000000,-112.506348
976.000000,329.000000,-112.877174
987.000000,333.000000,-113.144371
987.000000,333.000000,-113.239571
998.000000,337.000000,-113.194878
1010.000000,343.000000,-112.669533
1010.000000,343.000000,-112.083931
1021.000000,349.000000,-111.290085
1032.000000,353.000000,-109.870972
1044.000000,358.000000,-108.263031
1044.000000,358.000000,-107.217117
1055.000000,362.000000,-106.517548
1067.000000,366.000000,-106.311935
1067.000000,366.000000,-106.479782
1079.000000,370.000000,-105.959099
1091.000000,372.000000,-106.090988
1104.000000,376.000000,-106.547630
1104.000000,376.000000,-107.002487
1117.000000,380.000000,-107.266220
1129.000000,384.000000,-106.890602
1142.000000,389.000000,-106.299774
1142.000000,389.000000,-105.830574
1155.000000,394.000000,-105.210358
1166.000000,397.000000,-104.343529
1179.000000,401.000000,-102.859596
1179.000000,401.000000,-101.636574
1193.000000,405.000000,-98.569160
1207.000000,408.000000,-92.366844
1207.000000,408.000000,-86.931549
1207.000000,408.000000,-84.214111
1237.000000,405.000000,-76.274429
1244.000000,405.000000,-64.851730
1249.000000,404.000000,-50.742401
1249.000000,404.000000,-40.965313
1254.000000,401.000000,-32.363243
1259.000000,397.000000,-21.771521
1264.000000,392.000000,-10.268881
1264.000000,392.000000,-3.042835
1269.000000,385.000000,1.599303
1269.000000,385.000000,2.797419
1271.000000,378.000000,2.325837
1273.000000,371.000000,-1.079379
1274.000000,364.000000,0.933040
1274.000000,364.000000,2.550360
1273.000000,357.000000,7.022844
1270.000000,350.000000,12.542007
1267.000000,343.000000,18.871389
1263.000000,335.000000,23.027416
1263.000000,335.000000,24.181549
1259.000000,327.000000,24.777512
1259.000000,327.000000,24.799513
1245.000000,310.000000,25.731882
1245.000000,310.000000,26.804558
1239.000000,303.000000,28.764318
1239.000000,303.000000,30.421494
1239.000000,303.000000,31.210011
1223.000000,286.000000,31.581253
1216.000000,279.000000,32.808128
1216.000000,279.000000,34.020378
1216.000000,279.000000,34.717522
973.000000,90.000000,40.256073
963.000000,83.000000,46.716228
963.000000,83.000000,51.013222
952.000000,76.000000,52.673233
941.000000,70.000000,52.104530
941.000000,70.000000,50.476128
941.000000,70.000000,48.911362
904.000000,49.000000,49.291210
904.000000,49.000000,50.644302
904.000000,49.000000,51.998482
792.000000,42.000000,94.576485
787.000000,46.000000,145.865631
787.000000,46.000000,180.792358
782.000000,50.000000,193.270370
777.000000,56.000000,189.973679
772.000000,63.000000,180.543610
769.000000,69.000000,174.409225
769.000000,69.000000,172.756775
767.000000,77.000000,-172.732300
767.000000,77.000000,-173.665695
767.000000,92.000000,-170.587723
767.000000,92.000000,-166.460953
767.000000,92.000000,-163.448196
772.000000,108.000000,-155.238785
776.000000,116.000000,-144.509750
776.000000,116.000000,-136.797592
782.000000,122.000000,-132.392853
788.000000,129.000000,-130.082535
796.000000,135.000000,-129.538971
796.000000,135.000000,-130.250992
804.000000,140.000000,-131.396362
813.000000,147.000000,-132.315353
822.000000,154.000000,-132.718521
831.000000,161.000000,-133.070831
831.000000,161.000000,-133.246323
840.000000,168.000000,-133.245544
850.000000,176.000000,-133.142471
859.000000,184.000000,-133.440826
859.000000,184.000000,-133.848175
868.000000,190.000000,-134.984528
873.000000,194.000000,-136.070358
875.000000,198.000000,-136.255142
875.000000,198.000000,-135.838196
879.000000,202.000000,-134.409424
883.000000,204.000000,-132.988739
883.000000,204.000000,-132.166458
885.000000,206.000000,-132.036118
886.000000,207.000000,-132.363052
887.000000,207.000000,-132.819534
887.000000,207.000000,-133.160675
886.000000,207.000000,-133.709991
885.000000,207.000000,-133.733063
884.000000,206.000000,-133.440155
884.000000,206.000000,-133.085709
883.000000,205.000000,-133.679352
881.000000,203.000000,-136.666260
879.000000,200.000000,-142.723343
879.000000,200.000000,-148.036392
880.000000,201.000000,-153.203430
881.000000,203.000000,-158.215637
883.000000,205.000000,-163.132645
883.000000,205.000000,-165.939438
885.000000,207.000000,-168.434387
887.000000,209.000000,-171.376770
888.000000,212.000000,-174.185776
888.000000,212.000000,-175.743286
889.000000,216.000000,177.175095
889.000000,220.000000,178.353287
889.000000,223.000000,177.637817
889.000000,223.000000,176.119019
887.000000,227.000000,172.259933
885.000000,230.000000,160.293411
882.000000,233.000000,145.265060
882.000000,233.000000,134.734573
877.000000,236.000000,134.148193
871.000000,240.000000,134.580704
871.000000,240.000000,135.425583
864.000000,243.000000,131.560638
856.000000,246.000000,125.315514
856.000000,246.000000,120.294647
847.000000,250.000000,117.666718
839.000000,254.000000,116.276245
830.000000,258.000000,116.605072
819.000000,261.000000,115.707848
819.000000,261.000000,114.471870
808.000000,265.000000,113.555206
798.000000,269.000000,114.043266
786.000000,272.000000,113.055618
786.000000,272.000000,111.621674
774.000000,275.000000,110.945061
764.000000,277.000000,111.409943
751.000000,279.000000,112.345024
751.000000,279.000000,113.163048
739.000000,282.000000,113.988983
727.000000,285.000000,114.474373
715.000000,289.000000,115.394470
715.000000,289.000000,116.183105
704.000000,293.000000,115.729881
692.000000,298.000000,115.161041
692.000000,298.000000,114.762619
679.000000,303.000000,114.211998
666.000000,308.000000,116.310234
650.000000,314.000000,121.998787
650.000000,314.000000,127.400108
639.000000,320.000000,137.481216
633.000000,324.000000,146.073654
628.000000,331.000000,148.537277
625.000000,340.000000,147.239502
625.000000,340.000000,144.294510
623.000000,347.000000,-142.039246
623.000000,354.000000,-140.710037
623.000000,354.000000,-140.475357
625.000000,361.000000,-138.886429
625.000000,361.000000,-137.173172
625.000000,361.000000,-136.103516
627.000000,380.000000,-128.751343
627.000000,380.000000,-120.814468
629.000000,386.000000,-114.600311
635.000000,395.000000,-109.896347
635.000000,395.000000,-108.037224
639.000000,401.000000,-106.939453
645.000000,409.000000,-105.072060
645.000000,409.000000,-103.537033
653.000000,417.000000,-114.955780
659.000000,425.000000,-128.307465
667.000000,432.000000,-136.786911
667.000000,432.000000,-138.886673
676.000000,440.000000,-136.395309
684.000000,446.000000,-132.690414
694.000000,453.000000,-129.827347
694.000000,453.000000,-128.650772
704.000000,459.000000,-128.947601
713.000000,467.000000,-130.813843
724.000000,473.000000,-132.395889
724.000000,473.000000,-133.151367
733.000000,481.000000,-132.692108
742.000000,489.000000,-132.135544
751.000000,498.000000,-132.172806
760.000000,508.000000,-132.540176
769.000000,517.000000,-132.528290
779.000000,525.000000,-131.882721
788.000000,532.000000,-131.138046
788.000000,532.000000,-130.646866
798.000000,540.000000,-130.926422
809.000000,547.000000,-131.119888
819.000000,555.000000,-131.600311
819.000000,555.000000,-132.046982
830.000000,564.000000,-132.287369
840.000000,572.000000,-132.725098
850.000000,579.000000,-133.094788
850.000000,579.000000,-133.270370
860.000000,588.000000,-132.423813
869.000000,597.000000,-131.336029
879.000000,605.000000,-129.726608
890.000000,613.000000,-127.232437
890.000000,613.000000,-125.265533
900.000000,620.000000,-126.099068
911.000000,627.000000,-127.796555
911.000000,627.000000,-129.287582
923.000000,634.000000,-130.035339
933.000000,641.000000,-130.037964
945.000000,648.000000,-130.023621
955.000000,656.000000,-130.005402
965.000000,663.000000,-129.574646
965.000000,663.000000,-129.083755
976.000000,671.000000,-128.345123
986.000000,680.000000,-127.770927
996.000000,686.000000,-126.696625
996.000000,686.000000,-125.780159
1007.000000,693.000000,-124.920647
1018.000000,700.000000,-124.035591
1029.000000,706.000000,-123.505516
1042.000000,712.000000,-123.403595
1042.000000,712.000000,-123.593498
1053.000000,719.000000,-123.873917
1064.000000,726.000000,-124.507729
1064.000000,726.000000,-125.082390
1076.000000,732.000000,-125.382477
1086.000000,740.000000,-124.143654
1097.000000,747.000000,-122.108818
1097.000000,747.000000,-120.460960
1109.000000,754.000000,-119.309090
1119.000000,760.000000,-118.509415
1131.000000,766.000000,-117.831032
1131.000000,766.000000,-117.506752
1143.000000,772.000000,-117.106216
1154.000000,776.000000,-116.828674
1167.000000,781.000000,-116.320816
1167.000000,781.000000,-115.891121
1180.000000,787.000000,-115.686493
1191.000000,792.000000,-114.444717
1191.000000,792.000000,-113.118134
1191.000000,792.000000,-112.296547
1229.000000,811.000000,-108.351250
1229.000000,811.000000,-104.236305
1235.000000,814.000000,-105.921120
1241.000000,818.000000,-109.860062
1241.000000,818.000000,-113.465111
1248.000000,821.000000,-114.951385
1254.000000,823.000000,-115.001091
1259.000000,825.000000,-114.611679
1261.000000,826.000000,-114.965164
1261.000000,826.000000,-115.603378
1263.000000,828.000000,-116.558525
1265.000000,828.000000,-118.134796
1265.000000,828.000000,-119.413918
1266.000000,829.000000,-120.403427
1266.000000,829.000000,-120.392944
1266.000000,829.000000,-120.640533
1266.000000,829.000000,-120.099091
1266.000000,829.000000,-119.324608
1266.000000,829.000000,-118.738129
1266.000000,829.000000,-119.341949
1266.000000,829.000000,-118.714760
1266.000000,829.000000,-117.215195
1266.000000,829.000000,-115.834465
1266.000000,829.000000,-116.353577
1266.000000,829.000000,-117.761673
1266.000000,829.000000,-119.098824
1266.000000,829.000000,-117.746437
1267.000000,829.000000,-112.468369
1267.000000,829.000000,-102.513969
1268.000000,830.000000,-89.818390
1268.000000,830.000000,-80.832504
1272.000000,831.000000,-71.492828
1276.000000,832.000000,-61.253365
1276.000000,832.000000,-54.769112
1282.000000,831.000000,-48.165817
1287.000000,830.000000,-40.909561
1293.000000,828.000000,-31.708729
1293.000000,828.000000,-25.220888
1298.000000,826.000000,-19.680386
1305.000000,821.000000,-13.663537
1311.000000,817.000000,-7.376442
1311.000000,817.000000,-3.559356
1311.000000,817.000000,-2.775208
1311.000000,817.000000,-4.084250
1321.000000,797.000000,3.139485
1321.000000,797.000000,1.277567
1321.000000,797.000000,-0.340157
1288.000000,675.000000,3.457099
1288.000000,675.000000,8.819626
1288.000000,675.000000,12.852360
1279.000000,653.000000,15.261549
1275.000000,642.000000,16.972551
1268.000000,632.000000,18.815794
1268.000000,632.000000,19.965740
1268.000000,632.000000,20.231560
1257.000000,609.000000,17.782185
1257.000000,609.000000,14.775841
1252.000000,598.000000,14.791058
1246.000000,585.000000,15.723012
1241.000000,574.000000,15.545481
1241.000000,574.000000,14.796296
1237.000000,563.000000,14.445314
1230.000000,551.000000,14.472803
1230.000000,551.000000,14.709115
1230.000000,551.000000,14.968233
1219.000000,527.000000,17.221796
1219.000000,527.000000,19.694603
1207.000000,505.000000,19.172215
1207.000000,505.000000,17.124598
1204.000000,499.000000,14.626920
1202.000000,495.000000,14.164687
1199.000000,489.000000,14.244687
1199.000000,489.000000,14.606894
1197.000000,484.000000,11.638886
1196.000000,481.000000,7.972634
1195.000000,479.000000,5.014129
1194.000000,476.000000,3.286052
1194.000000,476.000000,2.996366
1194.000000,474.000000,5.754491
1193.000000,473.000000,7.044726
1193.000000,474.000000,6.941312
1194.000000,474.000000,8.577202
1194.000000,474.000000,10.541933
1194.000000,475.000000,9.369699
1194.000000,475.000000,6.861273
1194.000000,475.000000,5.041177
1194.000000,475.000000,3.546585
1194.000000,475.000000,3.283937
1194.000000,475.000000,3.848175
1194.000000,475.000000,4.657960
1194.000000,475.000000,5.272279
1194.000000,475.000000,5.516097
1194.000000,475.000000,5.442353
1194.000000,475.000000,5.214571
1194.000000,475.000000,4.992310
1194.000000,475.000000,4.448252
1194.000000,475.000000,3.944231
1194.000000,475.000000,4.092031
1194.000000,475.000000,4.557499
1194.000000,475.000000,5.013370
1194.000000,475.000000,5.273149
1194.000000,475.000000,5.310222
1194.000000,475.000000,5.202164
1194.000000,475.000000,5.054780
1194.000000,475.000000,4.946094
1194.000000,475.000000,4.905354
1194.000000,475.000000,4.921190
1194.000000,475.000000,4.963343
1194.000000,475.000000,5.003199
1194.000000,475.000000,5.025063
1194.000000,475.000000,5.027316
1194.000000,475.000000,5.435104
1194.000000,477.000000,6.326437
1195.000000,478.000000,9.634110
1195.000000,478.000000,12.966112
1193.000000,474.000000,16.173534
1191.000000,468.000000,18.385977
1191.000000,468.000000,19.094673
1189.000000,463.000000,21.139212
1185.000000,457.000000,25.614307
1180.000000,451.000000,30.887825
1175.000000,445.000000,38.601265
1175.000000,445.000000,44.511627
1169.000000,440.000000,51.081429
1162.000000,436.000000,61.975883
1155.000000,433.000000,76.685539
1147.000000,432.000000,93.737396
1139.000000,432.000000,112.130989
1131.000000,433.000000,129.469589
1124.000000,436.000000,144.380997
1117.000000,440.000000,156.244980
1117.000000,440.000000,161.377167
1110.000000,445.000000,163.371277
1103.000000,451.000000,134.706650
1103.000000,451.000000,100.173996
1099.000000,459.000000,80.417404
1096.000000,467.000000,77.100296
1093.000000,472.000000,117.752327
1092.000000,475.000000,166.593201
1092.000000,475.000000,199.790710
1092.000000,477.000000,210.427048
1092.000000,478.000000,-203.485474
1092.000000,478.000000,187.958801
1092.000000,478.000000,173.505219
1092.000000,477.000000,166.552094
1092.000000,477.000000,166.034912
1092.000000,476.000000,170.316071
1092.000000,476.000000,175.601334
1092.000000,476.000000,178.844528
1092.000000,476.000000,179.125824
1092.000000,476.000000,177.565430
1092.000000,476.000000,175.585037
1092.000000,476.000000,174.187759
1092.000000,476.000000,173.713806
1092.000000,476.000000,173.975418
1092.000000,476.000000,174.973755
1093.000000,475.000000,177.237427
1093.000000,473.000000,-178.873810
1093.000000,473.000000,-179.461197
1093.000000,473.000000,178.356720
1093.000000,476.000000,176.728943
1092.000000,479.000000,-176.312561
1091.000000,484.000000,175.939560
1091.000000,484.000000,175.747696
1089.000000,490.000000,175.323547
1087.000000,497.000000,175.359329
1085.000000,504.000000,175.229996
1085.000000,504.000000,175.058594
1083.000000,511.000000,175.352234
1082.000000,520.000000,176.629639
1080.000000,529.000000,176.274323
1077.000000,539.000000,175.952850
1074.000000,550.000000,174.531754
1071.000000,560.000000,173.064407
1066.000000,571.000000,171.765457
1066.000000,571.000000,171.107330
1062.000000,582.000000,171.097275
1058.000000,593.000000,171.886551
1055.000000,604.000000,172.811295
1051.000000,616.000000,173.428452
1051.000000,616.000000,173.608658
1048.000000,627.000000,173.459213
1045.000000,639.000000,173.180313
1042.000000,650.000000,172.942612
1042.000000,650.000000,172.828232
1039.000000,662.000000,-173.251312
1037.000000,676.000000,-173.392578
1034.000000,687.000000,-173.728638
1030.000000,700.000000,173.619781
1026.000000,712.000000,-173.297409
1026.000000,712.000000,-172.985474
1023.000000,725.000000,-173.227844
1020.000000,738.000000,-173.691620
1020.000000,738.000000,-174.090454
1017.000000,749.000000,-174.284821
1014.000000,761.000000,-174.278931
1014.000000,761.000000,-174.158951
1009.000000,786.000000,-174.022675
1009.000000,786.000000,-173.933884
1007.000000,799.000000,-173.909821
1005.000000,813.000000,-173.933502
1005.000000,813.000000,-173.975067
1003.000000,825.000000,174.427582
998.000000,841.000000,-174.512314
996.000000,856.000000,-174.347534
994.000000,866.000000,174.524277
994.000000,866.000000,174.825958
993.000000,874.000000,-174.656418
991.000000,881.000000,-174.701294
991.000000,881.000000,-174.852249
990.000000,889.000000,175.001862
989.000000,895.000000,-174.670288
987.000000,898.000000,-174.615051
987.000000,900.000000,174.743774
985.000000,902.000000,-174.507889
985.000000,904.000000,174.576218
984.000000,906.000000,174.375198
984.000000,906.000000,174.101395
984.000000,906.000000,173.899643
984.000000,907.000000,173.824127
984.000000,907.000000,173.853668
984.000000,907.000000,173.932022
984.000000,906.000000,174.006027
984.000000,906.000000,174.046600
984.000000,906.000000,174.050735
984.000000,906.000000,174.031937
984.000000,906.000000,174.007660
984.000000,906.000000,174.408203
984.000000,906.000000,174.888672
984.000000,906.000000,174.796997
984.000000,906.000000,174.410568
984.000000,906.000000,174.014053
984.000000,905.000000,173.777359
984.000000,905.000000,173.732620
984.000000,904.000000,173.400421
985.000000,903.000000,172.621826
987.000000,901.000000,170.655060
988.000000,901.000000,166.729111
988.000000,901.000000,163.303299
986.000000,903.000000,160.346588
985.000000,906.000000,155.555374
985.000000,906.000000,151.698502
983.000000,908.000000,144.564682
980.000000,910.000000,134.743469
977.000000,912.000000,122.447395
973.000000,913.000000,107.998634
973.000000,913.000000,98.334770
969.000000,914.000000,89.226326
966.000000,914.000000,78.814949
966.000000,914.000000,71.995941
963.000000,913.000000,65.102989
960.000000,913.000000,54.779144
956.000000,911.000000,46.354485
954.000000,909.000000,37.541260
954.000000,909.000000,32.184814
952.000000,907.000000,26.900091
949.000000,905.000000,20.522430
947.000000,902.000000,13.248489
947.000000,902.000000,8.492530
945.000000,899.000000,5.100327
944.000000,895.000000,2.247988
943.000000,891.000000,0.066092
943.000000,891.000000,-0.813738
944.000000,887.000000,-0.985841
945.000000,882.000000,-0.674050
946.000000,877.000000,0.210874
946.000000,877.000000,-0.146867
947.000000,876.000000,-0.293737
946.000000,876.000000,-0.256482
946.000000,877.000000,-0.127613
946.000000,877.000000,0.000730
946.000000,877.000000,0.075135
946.000000,877.000000,-0.330842
946.000000,877.000000,-0.846800
946.000000,877.000000,-0.793274
945.000000,880.000000,-0.430614
945.000000,880.000000,-0.039557
946.000000,878.000000,0.204612
947.000000,874.000000,0.261239
949.000000,870.000000,0.185033
952.000000,864.000000,0.063349
952.000000,864.000000,-0.033957
954.000000,858.000000,0.076410
