posx,posy,ang
1011,278,10.92
1011,278,11.68
1011,278,12.68
999,249,18.41
990,239,25.33
986,232,35.49
986,232,43.29
981,227,50.22
975,225,60.01
966,224,74.48
959,223,92.32
959,223,104.66
953,224,113.65
947,225,121.13
947,225,124.59
941,226,125.94
932,229,127.17
924,232,128.65
924,232,129.66
915,236,129.97
907,241,129.75
907,241,129.30
897,246,128.92
888,251,128.73
888,251,128.73
878,257,128.01
866,262,127.59
856,267,128.35
856,267,129.48
844,273,130.78
844,273,131.62
834,278,131.86
823,283,131.63
811,290,133.33
799,298,138.36
799,298,143.22
790,309,136.35
786,319,126.35
786,319,118.71
781,326,135.70
781,326,159.92
781,326,178.23
777,336,-165.81
776,341,-139.44
776,341,-115.96
778,347,-104.82
780,355,-103.42
782,362,-127.51
782,362,-156.36
786,370,-175.51
789,378,-181.85
789,378,-178.08
794,388,-170.42
798,397,-163.70
802,407,-159.07
807,418,-158.02
812,427,-159.49
812,427,-161.81
812,427,-163.66
814,450,-164.88
813,456,166.47
814,458,167.20
814,458,167.13
814,458,166.61
810,462,163.13
807,465,155.62
807,465,148.90
806,468,132.07
803,469,117.23
800,470,108.92
800,470,107.87
792,475,109.82
785,478,116.47
785,478,123.06
776,484,125.21
768,487,127.20
759,491,126.19
759,491,123.85
749,495,122.55
739,501,123.65
739,501,125.69
730,505,127.85
720,510,129.58
709,517,134.94
709,517,140.18
697,523,139.39
687,533,145.04
681,542,149.98
681,542,152.45
677,547,152.86
675,552,-152.74
675,552,-152.36
676,558,-151.99
676,565,-150.52
676,565,-149.03
677,572,-145.23
680,579,-137.90
680,579,-131.59
684,585,-122.65
688,591,-109.66
694,595,-92.62
700,598,-86.63
700,598,-89.56
707,600,-75.15
716,602,-51.24
716,602,-31.79
724,602,-25.99
732,599,-26.79
739,595,-29.44
739,595,-32.05
746,590,-32.71
755,585,-31.13
763,579,-28.06
763,579,-25.42
771,572,-23.70
779,565,-22.41
788,558,-18.56
788,558,-14.83
796,551,-15.24
805,543,-17.47
814,536,-19.40
814,536,-20.36
823,528,-19.93
830,519,-18.88
830,519,-17.89
838,510,-16.95
845,501,-17.26
854,491,-18.58
862,481,-19.95
862,481,-20.76
870,472,-20.92
878,463,-20.63
887,453,-20.19
887,453,-19.86
896,444,-19.73
905,437,-19.34
914,427,-18.56
914,427,-17.87
922,417,-17.10
929,408,-17.03
929,408,-17.40
945,387,-17.86
953,377,-18.61
961,367,-15.86
961,367,-12.23
969,357,-12.53
978,347,-13.32
978,347,-14.06
986,338,-16.14
996,329,-17.71
996,329,-18.33
1004,318,-16.04
1012,308,-13.86
1020,298,-13.06
1020,298,-13.41
1027,287,-11.77
1034,275,-11.75
1042,264,-12.67
1042,264,-13.77
1049,253,-14.92
1057,242,-12.28
1057,242,-8.54
1065,231,-7.81
1073,220,-9.55
1083,209,-6.99
1083,209,-3.00
1092,194,-4.44
1095,185,-7.60
1098,183,-8.35
1098,183,-7.39
1099,181,-5.83
1099,182,-5.41
1099,182,-5.83
1098,184,-5.31
1096,187,-4.88
1094,192,-4.68
1094,192,-4.69
1092,197,-4.00
1089,204,-3.59
1086,210,-3.94
1086,210,-4.59
1082,217,-5.56
1078,225,-5.47
1078,225,-4.80
1076,234,-3.66
1073,243,-4.39
1068,252,-5.91
1068,252,-7.25
1065,261,-7.92
1060,271,-7.51
1055,280,-6.64
1055,280,-5.87
1050,289,-5.47
1046,301,-5.04
1046,301,-4.78
1041,312,-3.46
1036,324,-2.50
1029,338,-3.82
1029,338,-5.92
1022,348,-10.94
1017,355,-18.90
1010,358,-29.84
1010,358,-37.95
1002,361,-46.45
993,364,-57.90
993,364,-66.28
986,364,-76.05
978,363,-88.82
970,360,-81.71
964,356,-70.58
964,356,-61.77
958,351,-63.01
953,345,-74.17
949,337,-88.96
947,329,-102.18
947,329,-108.96
945,322,-112.09
944,316,-112.20
944,316,-110.51
946,310,-109.31
947,306,-109.74
948,301,138.09
948,301,170.86
949,298,192.50
950,295,196.95
952,293,189.53
952,293,178.30
953,292,169.55
953,291,163.39
953,290,161.31
953,290,162.48
953,292,166.30
951,294,171.33
949,298,174.53
949,298,175.34
947,302,172.74
944,308,171.76
944,308,172.12
941,314,171.86
938,321,173.02
934,329,173.69
931,337,175.46
931,337,177.13
928,345,176.80
923,356,175.85
923,356,174.94
919,365,174.86
917,376,174.03
914,387,171.45
914,387,168.92
911,397,-149.10
908,409,-129.16
905,421,-116.65
905,421,-113.69
902,434,-120.04
899,450,-126.64
899,450,-130.64
899,458,-127.68
900,465,-121.08
904,472,-112.61
908,479,-102.82
908,479,-96.37
912,485,-112.93
916,489,-131.80
916,489,-144.12
919,491,-144.55
926,497,-135.80
933,501,-124.10
933,501,-115.58
941,505,-111.21
950,510,-110.67
950,510,-112.58
958,514,-116.80
966,518,-123.09
973,524,-132.57
973,524,-139.94
980,529,-148.01
984,532,-156.05
984,532,-160.71
985,534,-163.96
984,537,-167.54
984,541,-171.49
984,544,174.42
984,544,175.53
983,547,174.29
980,550,170.10
980,550,165.95
977,553,159.79
975,555,151.70
972,557,142.10
969,558,132.29
969,558,126.46
967,560,123.71
960,564,119.72
960,564,116.68
952,567,114.21
944,570,114.77
944,570,116.87
933,571,115.63
923,573,113.40
913,575,111.51
913,575,110.62
902,578,111.51
891,580,112.65
881,582,113.88
881,582,114.65
869,585,115.24
858,587,115.90
858,587,116.33
847,590,116.02
835,595,115.83
835,595,115.79
824,599,115.86
812,602,115.12
798,606,115.06
786,609,115.00
786,609,114.96
774,613,114.12
762,616,114.84
762,616,116.16
751,620,117.28
751,620,117.81
739,623,117.79
727,627,116.19
715,630,115.60
715,630,115.84
703,635,116.88
691,640,117.54
691,640,117.70
679,645,115.82
665,649,113.14
653,653,113.60
641,658,120.31
641,658,127.85
629,663,127.28
617,667,128.09
606,671,130.61
594,676,134.33
594,676,137.19
582,681,140.45
570,687,126.28
570,687,107.88
557,694,93.46
545,700,104.93
545,700,126.68
533,704,147.00
527,707,157.15
522,709,157.57
515,712,132.92
515,712,103.98
509,715,103.44
505,717,119.66
505,717,138.85
501,719,151.34
498,720,154.71
498,720,151.36
497,721,145.91
496,721,141.95
496,721,140.49
496,721,140.70
495,721,141.78
495,721,142.92
495,722,144.03
494,722,144.67
493,722,145.18
493,723,145.82
493,723,146.27
493,723,146.42
493,723,146.33
493,723,146.14
492,723,146.81
493,722,147.69
493,722,148.34
493,722,149.41
493,722,150.28
491,723,151.09
491,723,151.52
490,724,151.14
488,725,150.86
487,725,148.66
486,726,147.95
484,727,148.39
481,728,149.32
481,728,150.14
479,729,150.57
477,730,150.57
477,730,150.34
474,731,150.48
472,733,151.61
470,734,153.27
470,734,154.54
467,735,155.89
465,736,157.56
463,737,159.97
463,737,161.80
461,738,163.37
459,740,164.96
459,740,165.91
457,741,166.91
456,742,167.95
455,744,169.00
455,744,169.60
453,745,170.12
452,746,170.37
451,747,171.62
451,748,172.08
449,750,171.90
447,752,171.84
447,752,171.87
446,755,-171.94
444,757,-171.17
444,757,-170.24
443,760,-169.59
442,762,-169.39
442,762,-169.52
442,765,-168.97
441,767,-167.82
441,769,-165.97
441,772,-163.66
441,772,-162.03
441,774,-160.66
441,776,-158.74
441,776,-157.32
441,779,-155.94
441,781,-153.91
442,783,-151.51
442,783,-149.90
442,785,-147.75
442,786,-144.93
442,786,-142.90
443,788,-141.34
444,790,-139.04
445,793,-135.17
445,793,-132.02
446,795,-129.33
448,799,-124.71
450,802,-117.54
453,805,-108.55
453,805,-102.25
456,808,-96.80
460,811,-93.72
460,811,-93.29
464,813,-92.09
469,816,-95.95
469,816,-101.14
474,819,-103.69
480,821,-96.52
486,822,-94.23
493,825,-91.54
493,825,-89.75
501,828,-86.72
509,831,-82.99
509,831,-80.40
516,833,-83.32
525,836,-92.41
533,839,-94.19
541,842,-98.07
541,842,-101.55
549,844,-97.92
557,847,-90.40
557,847,-83.77
564,851,-86.69
572,854,-92.28
580,856,-97.51
580,856,-100.34
587,859,-94.74
596,862,-90.34
604,864,-85.54
604,864,-82.53
613,867,-71.36
624,867,-62.62
624,867,-58.94
634,867,-54.32
643,864,-46.06
649,861,-35.38
649,861,-27.75
652,859,-24.66
655,858,-21.34
655,858,-19.26
658,855,-16.69
661,853,-13.23
663,852,-12.79
663,852,-14.30
667,848,-12.96
671,843,-10.52
676,840,-10.56
681,834,-11.18
681,834,-11.89
686,829,-13.18
691,825,-11.35
697,819,-8.47
702,814,-6.18
702,814,-5.19
707,809,-4.95
713,803,-7.76
713,803,-11.17
720,798,-12.24
726,793,-9.84
731,786,-7.68
736,780,-4.46
736,780,-1.98
742,775,-3.05
742,775,-5.74
746,768,-8.25
751,762,-7.52
756,755,-5.20
761,749,-5.02
761,749,-6.16
766,742,-5.50
771,735,-7.00
774,731,-5.36
776,728,-6.35
782,720,-8.45
787,714,-10.32
787,714,-11.27
792,707,-10.88
798,700,-9.87
798,700,-8.91
804,693,-7.98
810,687,-7.44
815,680,-7.36
815,680,-7.58
820,673,-7.89
825,666,-8.11
825,666,-8.19
829,660,-7.74
834,653,-7.17
839,646,-6.77
839,646,-6.63
843,638,-5.45
847,631,-5.83
847,631,-6.96
852,623,-8.05
857,615,-9.08
861,608,-9.65
861,608,-9.71
866,600,-6.52
870,593,-3.19
876,585,-1.59
876,585,-1.67
883,578,-1.85
888,570,-2.02
888,570,-2.11
892,563,-3.79
897,556,-5.69
901,548,-6.51
905,541,-6.35
905,541,-5.70
910,533,-5.03
914,525,-5.04
914,525,-5.45
917,517,-5.92
921,509,-6.64
925,500,-7.21
925,500,-7.46
930,492,-7.41
934,484,-7.63
938,475,-6.24
944,467,-4.91
950,458,-4.18
950,458,-4.09
954,449,-5.26
959,440,-4.99
959,440,-4.01
964,431,-2.59
969,421,-3.19
974,411,-4.30
974,411,-5.23
979,401,-4.85
983,390,-5.10
988,379,-4.79
988,379,-4.28
994,367,-5.12
998,356,-6.39
1004,345,-7.39
1004,345,-7.81
1011,334,-7.29
1017,322,-5.62
1022,311,-4.39
1022,311,-3.92
1027,300,-4.52
1033,288,-5.49
1033,288,-6.26
1039,276,-6.19
1043,264,-5.65
1048,252,-5.48
1048,252,-5.60
1054,236,-4.58
1061,221,-4.58
1061,221,-5.18
1065,213,-6.28
1066,210,-7.23
1067,207,-8.10
1067,207,-8.57
1067,208,-6.51
1066,210,-4.68
1064,212,-4.59
1064,212,-5.54
1062,216,-6.70
1062,216,-7.51
1060,220,-7.34
1058,226,-5.85
1056,233,-4.21
1052,239,-2.75
1052,239,-2.00
1049,246,-3.66
1045,254,-6.02
1041,263,-7.80
1041,263,-8.51
1037,271,-7.87
1033,279,-6.72
1033,279,-5.75
1028,288,-4.87
1025,297,-4.00
1022,306,-1.82
1022,306,0.21
1018,316,1.30
1014,326,0.56
1014,326,-0.94
1012,335,-1.84
1010,338,-2.85
1009,341,-3.92
1009,341,-4.57
1007,345,-3.46
1005,349,-3.04
1005,351,-3.20
1005,351,-3.62
1004,351,-4.45
1004,350,-5.16
1004,350,-5.51
1005,350,-5.08
1005,349,-4.80
1005,349,-4.72
1005,348,-4.37
1006,347,-4.43
1006,347,-4.71
1007,346,-3.73
1007,344,-3.70
1008,342,-3.80
1009,340,-3.11
1009,340,-2.24
1009,340,-2.89
1009,340,-4.15
1009,341,-4.82
1008,341,-4.87
1008,342,-3.28
1007,343,-2.24
1007,344,-1.95
1007,344,-2.22
1007,345,-1.87
1006,346,-0.88
1006,346,0.06
1006,348,-0.67
1005,350,-1.23
1005,351,-1.05
1004,352,-0.92
1003,355,-0.88
1003,359,-0.91
1002,362,-0.96
1000,366,-1.43
1000,366,-1.94
999,370,-3.10
998,374,-3.73
996,378,-4.21
996,378,-4.40
995,382,-4.35
993,387,-3.33
991,391,-2.60
991,391,-2.34
990,396,-1.63
988,401,-0.54
986,406,-0.51
986,406,-1.12
984,411,-1.42
983,416,-1.42
983,416,-1.25
981,422,-1.04
980,427,-0.49
980,427,0.04
979,434,0.33
977,440,0.36
977,440,0.23
976,446,0.06
975,452,-0.07
973,458,-0.11
972,465,0.09
972,465,0.04
970,473,0.01
969,480,0.03
969,480,0.03
966,489,-0.02
965,498,-0.00
965,498,0.01
964,508,-0.01
961,517,0.01
961,517,0.00
959,528,0.00
956,538,0.00
953,549,0.00
951,560,-0.00
949,572,-0.00
948,584,0.00
948,584,0.00
946,595,0.00
945,607,0.42
943,618,-0.49
943,618,-0.32
942,628,0.09
941,641,-0.08
940,653,-0.15
937,664,-0.12
936,672,-0.06
935,678,0.00
934,692,0.46
933,704,0.95
933,704,1.26
932,709,0.91
932,713,0.75
931,718,0.76
931,718,0.87
931,724,0.57
930,730,0.16
929,736,-0.15
929,736,-0.26
928,740,-0.22
928,742,0.10
928,742,-0.01
927,745,-0.07
926,747,-0.08
926,748,0.05
926,748,-0.01
926,747,0.01
926,747,0.02
926,747,0.02
927,745,0.01
927,743,-0.00
927,743,-0.01
928,740,-0.01
929,736,0.00
930,732,0.00
930,732,-0.00
931,727,-0.00
932,721,-0.00
933,716,-0.00
933,716,0.00
934,710,0.00
935,704,0.00
936,698,0.00
937,692,0.00
937,692,-0.00
938,685,0.42
938,678,1.32
939,672,1.71
940,666,2.06
940,666,2.24
942,659,1.41
942,652,0.75
942,652,0.47
942,645,0.12
942,639,-0.14
942,632,0.19
942,624,0.72
942,624,1.14
944,616,1.33
944,608,1.30
944,608,1.16
944,600,0.59
945,592,0.43
946,584,0.58
946,579,1.26
947,576,1.54
946,568,1.07
947,561,0.76
948,553,0.68
948,546,1.19
948,546,1.82
949,538,1.85
949,531,1.09
949,531,0.19
950,524,0.01
950,516,-0.10
950,516,-0.12
950,509,-0.09
949,502,-0.03
949,494,0.44
949,486,0.94
949,486,1.26
950,477,0.92
949,469,0.34
949,460,-0.14
949,452,0.47
949,452,1.47
949,444,1.44
949,436,0.82
949,436,0.11
948,428,-0.34
949,420,-0.05
949,412,0.98
949,404,2.00
949,404,2.60
949,396,3.11
948,387,3.78
948,387,4.26
948,379,4.85
947,370,5.26
945,362,5.38
945,362,5.30
944,356,3.45
943,353,1.35
943,349,-0.02
943,344,-0.81
943,344,-0.93
943,340,1.06
943,336,2.19
942,332,2.77
942,332,2.79
941,329,2.47
940,324,2.50
940,324,2.73
940,320,2.98
939,316,2.29
939,311,0.94
939,306,0.59
939,306,0.98
938,302,2.05
938,298,3.07
937,293,2.80
937,293,1.89
937,289,1.41
936,286,0.54
936,281,-0.19
936,281,-0.54
936,277,-0.51
936,273,0.13
935,269,1.71
935,269,3.16
935,265,3.11
934,261,2.19
934,257,1.16
934,257,0.50
933,253,0.32
933,250,0.92
933,250,1.72
932,246,2.30
932,242,2.93
931,239,2.91
930,235,2.94
930,235,2.98
930,231,3.43
929,227,3.51
928,223,3.35
928,223,3.11
926,219,3.34
925,215,3.33
924,211,3.61
924,211,3.93
924,208,4.15
923,204,4.63
923,204,5.07
922,199,4.87
921,195,4.81
919,190,4.86
919,190,4.94
917,186,5.02
915,181,5.05
914,177,4.63
913,173,4.54
911,168,4.68
911,168,4.90
910,164,4.65
908,159,4.65
908,159,4.80
907,155,5.39
906,152,6.40
905,149,8.50
905,149,10.35
903,146,12.11
902,143,13.51
900,141,15.37
898,138,17.96
896,136,21.16
896,136,23.37
895,135,25.34
893,133,28.02
893,133,29.98
891,131,32.39
889,130,35.72
887,129,39.44
884,128,43.94
882,126,48.67
882,126,51.56
880,125,53.85
879,125,56.08
877,124,57.76
877,124,58.42
876,124,58.63
874,123,58.91
873,123,58.69
870,121,58.69
870,121,58.82
867,119,59.39
863,117,61.23
863,117,63.04
859,115,65.75
855,114,68.68
851,112,71.36
847,111,74.02
847,111,75.56
842,109,76.64
838,108,78.26
838,108,79.51
833,107,81.28
829,106,83.03
824,105,86.12
824,105,88.71
820,105,91.59
816,105,95.11
813,104,100.04
813,104,103.73
809,104,107.66
805,104,113.85
805,104,118.77
801,104,122.57
798,105,127.05
798,105,130.05
795,106,133.87
792,107,137.82
789,108,141.86
789,109,145.11
786,110,148.21
783,112,156.61
780,113,161.66
780,113,162.66
778,116,161.29
775,118,159.54
775,119,159.96
773,120,164.41
772,123,168.91
770,126,169.06
768,127,168.71
767,129,167.37
764,132,166.02
761,136,162.30
761,136,158.75
757,140,159.72
754,144,159.56
751,148,158.40
751,148,157.14
748,153,155.51
744,157,156.86
740,162,156.03
740,162,154.28
736,166,152.31
731,171,155.63
731,171,160.64
727,175,159.53
722,180,155.74
717,185,156.98
717,185,160.64
713,189,161.67
708,194,159.48
704,198,158.00
704,198,157.56
700,203,157.49
695,208,159.75
695,208,162.42
691,212,162.55
687,217,164.48
683,222,165.82
683,222,166.26
679,227,165.57
676,231,163.26
671,237,160.13
671,237,157.84
667,242,161.17
663,248,167.63
663,248,173.22
660,255,161.75
657,263,160.62
656,271,-149.67
656,271,-137.58
656,278,-129.05
656,282,-125.32
657,286,-125.94
657,286,-128.83
659,290,-129.33
659,293,-126.98
659,293,-123.95
660,297,-120.95
662,299,-117.97
662,299,-116.25
662,302,-114.73
663,304,-112.70
663,306,-111.23
663,306,-110.69
664,307,-110.93
668,311,-126.98
669,313,-126.30
670,315,-134.97
673,320,-129.17
676,325,-133.66
676,325,-142.27
680,329,-149.67
683,333,-153.29
686,339,-136.46
686,339,-114.78
689,345,-98.90
693,350,-92.21
698,356,-110.38
698,356,-135.42
701,360,-153.58
705,366,-159.73
705,366,-156.32
710,371,-148.77
713,376,-124.83
717,381,-100.93
717,381,-87.05
721,385,-101.93
725,390,-109.79
729,393,-104.42
730,395,-99.45
734,400,-113.92
737,405,-133.66
737,405,-148.22
742,409,-153.68
747,413,-151.97
747,413,-146.82
751,418,-141.80
756,423,-138.13
761,428,-138.44
766,433,-140.95
766,433,-143.68
771,438,-128.27
776,445,-125.46
776,445,-131.15
782,453,-139.41
788,460,-145.31
795,467,-147.35
795,467,-146.31
802,475,-143.48
809,483,-122.41
809,483,-99.53
817,490,-103.12
825,499,-120.20
832,507,-138.42
832,507,-149.69
841,514,-151.78
850,522,-148.07
850,522,-142.54
859,530,-138.68
868,538,-136.98
877,548,-138.09
877,548,-140.37
885,557,-142.38
895,566,-142.97
904,575,-139.57
912,583,-136.93
912,583,-135.84
921,593,-136.53
930,601,-137.54
940,610,-137.91
940,610,-137.74
952,619,-137.75
961,627,-137.44
961,627,-137.08
966,631,-137.25
969,634,-138.50
973,637,-139.44
977,640,-140.22
977,640,-140.58
979,642,-140.55
980,644,-140.30
980,645,-139.61
982,646,-134.78
983,646,-132.89
983,647,-133.51
983,646,-134.91
983,646,-136.18
982,646,-138.10
982,646,-138.34
982,646,-137.50
982,646,-136.80
983,646,-136.90
983,646,-137.00
983,646,-136.64
983,646,-136.16
983,646,-135.82
983,646,-136.11
983,646,-136.65
983,646,-137.11
983,646,-137.33
983,646,-137.74
983,646,-137.67
983,646,-137.35
983,646,-137.01
983,646,-137.23
983,646,-137.68
983,646,-137.24
983,646,-137.30
983,646,-137.63
983,646,-137.97
983,646,-138.19
983,646,-138.23
983,646,-137.74
983,646,-137.15
983,646,-136.32
983,646,-135.71
983,646,-135.47
983,646,-135.97
983,646,-137.11
983,646,-138.56
983,646,-139.59
983,646,-139.52
983,646,-138.43
983,646,-136.78
983,646,-135.91
983,646,-135.86
983,646,-136.72
983,646,-137.76
983,646,-138.05
983,646,-138.61
983,646,-138.68
983,646,-138.02
983,646,-137.21
983,646,-137.49
983,646,-137.44
983,646,-137.23
