posx,posy,ang
1002.000000,265.000000,-23.536331
995.000000,273.000000,-21.723856
988.000000,281.000000,-18.694740
982.000000,290.000000,-12.880121
977.000000,299.000000,-4.112894
977.000000,299.000000,2.709330
975.000000,306.000000,5.548405
974.000000,308.000000,-4.882429
976.000000,312.000000,-2.036545
978.000000,316.000000,3.814250
978.000000,316.000000,8.969238
979.000000,319.000000,13.236531
981.000000,321.000000,18.964844
981.000000,321.000000,23.149820
983.000000,322.000000,29.702234
986.000000,323.000000,41.162922
988.000000,323.000000,57.377701
988.000000,323.000000,69.583870
991.000000,323.000000,81.459885
993.000000,322.000000,95.702881
993.000000,322.000000,105.371689
994.000000,322.000000,116.277252
996.000000,322.000000,130.449539
997.000000,322.000000,146.033539
997.000000,322.000000,155.926895
1001.000000,321.000000,162.970123
1004.000000,320.000000,168.336212
1004.000000,320.000000,170.483582
1007.000000,316.000000,172.785172
1009.000000,313.000000,175.468399
1010.000000,309.000000,-177.670364
1010.000000,304.000000,-177.836227
1010.000000,304.000000,-176.747543
1010.000000,304.000000,-175.383530
1008.000000,296.000000,-171.504013
1006.000000,292.000000,-165.691956
1004.000000,288.000000,-159.930099
1004.000000,288.000000,-156.605270
1001.000000,284.000000,-154.416931
1001.000000,284.000000,-152.550949
1000.000000,284.000000,-150.398727
1000.000000,284.000000,-148.979279
999.000000,284.000000,-147.325882
999.000000,284.000000,-145.809341
999.000000,283.000000,-143.752563
999.000000,283.000000,-142.240799
999.000000,284.000000,-142.931717
999.000000,284.000000,-144.616119
999.000000,284.000000,-146.592819
999.000000,284.000000,-147.913635
999.000000,284.000000,-148.300690
999.000000,284.000000,-147.982452
999.000000,284.000000,-147.386642
999.000000,284.000000,-146.878250
999.000000,284.000000,-147.051071
999.000000,284.000000,-147.130325
999.000000,284.000000,-147.122009
999.000000,284.000000,-147.066177
999.000000,284.000000,-147.423904
999.000000,284.000000,-147.455002
999.000000,284.000000,-147.700851
999.000000,284.000000,-145.461624
999.000000,284.000000,-142.711578
999.000000,284.000000,-142.902832
999.000000,284.000000,-144.726334
999.000000,284.000000,-146.737961
999.000000,284.000000,-148.436340
999.000000,284.000000,-148.824753
999.000000,284.000000,-148.706192
999.000000,284.000000,-147.924179
999.000000,284.000000,-147.082748
999.000000,284.000000,-146.558365
999.000000,284.000000,-146.437683
999.000000,284.000000,-146.602402
